,Date,Open,High,Low,Close,Volume,symbol,exchange
0.0,1630627200000,0.076872,0.077103,0.076871,0.076961,543.6796,ETH/BTC,binance
0.001,1630627500000,0.076961,0.076969,0.076849,0.076861,254.4007,ETH/BTC,binance
0.002,1630627800000,0.076862,0.076958,0.076856,0.076933,496.6079,ETH/BTC,binance
0.003,1630628100000,0.076933,0.076945,0.076874,0.076885,334.1625,ETH/BTC,binance
0.004,1630628400000,0.076885,0.076954,0.076882,0.076888,247.576,ETH/BTC,binance
0.005,1630628700000,0.076892,0.076937,0.076873,0.076928,205.1359,ETH/BTC,binance
0.006,1630629000000,0.076938,0.076939,0.076724,0.076814,646.621,ETH/BTC,binance
0.007,1630629300000,0.076801,0.076929,0.07675,0.076928,441.2214,ETH/BTC,binance
0.008,1630629600000,0.076929,0.077082,0.076861,0.076981,1536.1937,ETH/BTC,binance
0.009,1630629900000,0.076979,0.077069,0.076796,0.076838,860.5109,ETH/BTC,binance
0.01,1630630200000,0.076834,0.076923,0.076807,0.076881,407.1074,ETH/BTC,binance
0.011,1630630500000,0.076883,0.076883,0.07669,0.07681,654.4871,ETH/BTC,binance
0.012,1630630800000,0.076808,0.076867,0.076628,0.076824,730.8619,ETH/BTC,binance
0.013,1630631100000,0.076828,0.076907,0.076799,0.076822,410.3917,ETH/BTC,binance
0.014,1630631400000,0.076821,0.076846,0.076739,0.07681,262.2273,ETH/BTC,binance
0.015,1630631700000,0.076809,0.076933,0.076777,0.076903,216.3076,ETH/BTC,binance
0.016,1630632000000,0.076903,0.076981,0.076874,0.076914,560.5545,ETH/BTC,binance
0.017,1630632300000,0.076914,0.076914,0.076833,0.076847,313.4553,ETH/BTC,binance
0.018,1630632600000,0.076847,0.076854,0.076701,0.076853,418.5359,ETH/BTC,binance
0.019,1630632900000,0.07685,0.077,0.07685,0.076878,455.1864,ETH/BTC,binance
0.02,1630633200000,0.076878,0.076921,0.076826,0.076861,255.1145,ETH/BTC,binance
0.021,1630633500000,0.076863,0.076959,0.07684,0.076951,253.5281,ETH/BTC,binance
0.022,1630633800000,0.076951,0.077,0.076944,0.076977,313.8108,ETH/BTC,binance
0.023,1630634100000,0.076975,0.0771,0.076954,0.077084,389.3913,ETH/BTC,binance
0.024,1630634400000,0.077084,0.077133,0.077027,0.077124,563.8434,ETH/BTC,binance
0.025,1630634700000,0.077124,0.077187,0.077116,0.07718,821.2457,ETH/BTC,binance
0.026,1630635000000,0.07718,0.077308,0.07718,0.077285,929.4778,ETH/BTC,binance
0.027,1630635300000,0.077281,0.077291,0.076984,0.076984,1089.5184,ETH/BTC,binance
0.028,1630635600000,0.076983,0.077026,0.076915,0.076993,370.0519,ETH/BTC,binance
0.029,1630635900000,0.077004,0.077125,0.076877,0.077101,510.1265,ETH/BTC,binance
0.03,1630636200000,0.077103,0.077134,0.077065,0.077071,209.4246,ETH/BTC,binance
0.031,1630636500000,0.077069,0.077111,0.077023,0.077096,177.2674,ETH/BTC,binance
0.032,1630636800000,0.077095,0.077211,0.077079,0.077198,275.9443,ETH/BTC,binance
0.033,1630637100000,0.077195,0.077213,0.077162,0.077212,222.23,ETH/BTC,binance
0.034,1630637400000,0.077213,0.077222,0.077072,0.077112,357.8321,ETH/BTC,binance
0.035,1630637700000,0.077113,0.077131,0.07703,0.077049,345.8253,ETH/BTC,binance
0.036,1630638000000,0.077049,0.077065,0.076981,0.07699,325.9259,ETH/BTC,binance
0.037,1630638300000,0.076994,0.077145,0.076987,0.077131,270.8209,ETH/BTC,binance
0.038,1630638600000,0.077133,0.077197,0.077085,0.077192,224.0747,ETH/BTC,binance
0.039,1630638900000,0.077189,0.077232,0.077163,0.077163,209.3381,ETH/BTC,binance
0.04,1630639200000,0.077162,0.077162,0.077095,0.077111,184.6828,ETH/BTC,binance
0.041,1630639500000,0.077111,0.077219,0.077108,0.07718,222.4785,ETH/BTC,binance
0.042,1630639800000,0.07718,0.077237,0.07716,0.07723,226.0874,ETH/BTC,binance
0.043,1630640100000,0.077235,0.077237,0.077175,0.077187,181.3495,ETH/BTC,binance
0.044,1630640400000,0.077186,0.077268,0.077173,0.077222,578.453,ETH/BTC,binance
0.045,1630640700000,0.077222,0.077309,0.077037,0.077045,742.0551,ETH/BTC,binance
0.046,1630641000000,0.077045,0.077053,0.07685,0.076873,540.5708,ETH/BTC,binance
