,Date,Open,High,Low,Close,Volume,symbol,exchange
0.0,1630927200000,0.076003,0.07605,0.075889,0.075925,1121.4893,ETH/BTC,binance
0.001,1630927500000,0.075924,0.075978,0.075805,0.075975,516.4413,ETH/BTC,binance
0.002,1630927800000,0.075979,0.076013,0.075923,0.075994,551.0549,ETH/BTC,binance
0.003,1630928100000,0.07598,0.076005,0.075918,0.075919,542.6971,ETH/BTC,binance
0.004,1630928400000,0.075923,0.0761,0.075889,0.075974,602.7342,ETH/BTC,binance
0.005,1630928700000,0.075974,0.07605,0.075956,0.076022,508.4295,ETH/BTC,binance
0.006,1630929000000,0.076021,0.076057,0.07598,0.076039,463.9884,ETH/BTC,binance
0.007,1630929300000,0.076037,0.076062,0.07597,0.075976,786.085,ETH/BTC,binance
0.008,1630929600000,0.075977,0.075998,0.075768,0.075841,1808.6644,ETH/BTC,binance
0.009,1630929900000,0.075823,0.075866,0.075733,0.07574,1173.3926,ETH/BTC,binance
0.01,1630930200000,0.075738,0.075843,0.075701,0.075829,868.8081,ETH/BTC,binance
0.011,1630930500000,0.075827,0.075877,0.075723,0.075875,716.9598,ETH/BTC,binance
0.012,1630930800000,0.075876,0.07598,0.075843,0.075976,318.9046,ETH/BTC,binance
0.013,1630931100000,0.075979,0.075986,0.075911,0.07594,348.4739,ETH/BTC,binance
0.014,1630931400000,0.07594,0.076028,0.075857,0.07598,956.5963,ETH/BTC,binance
0.015,1630931700000,0.07598,0.076067,0.075961,0.075995,646.4331,ETH/BTC,binance
0.016,1630932000000,0.075994,0.076028,0.075975,0.075993,359.6752,ETH/BTC,binance
0.017,1630932300000,0.076008,0.076058,0.075925,0.075934,657.5396,ETH/BTC,binance
0.018,1630932600000,0.075934,0.076013,0.075901,0.07598,383.6106,ETH/BTC,binance
0.019,1630932900000,0.075982,0.076064,0.075969,0.076009,345.6438,ETH/BTC,binance
0.02,1630933200000,0.076007,0.076043,0.075925,0.075998,471.3118,ETH/BTC,binance
0.021,1630933500000,0.075998,0.076128,0.075958,0.076046,501.3362,ETH/BTC,binance
0.022,1630933800000,0.076046,0.076063,0.075993,0.076015,310.0709,ETH/BTC,binance
0.023,1630934100000,0.076016,0.076124,0.076006,0.076048,496.248,ETH/BTC,binance
0.024,1630934400000,0.076044,0.076055,0.075972,0.076039,596.4586,ETH/BTC,binance
0.025,1630934700000,0.076035,0.076112,0.075987,0.076112,339.9534,ETH/BTC,binance
0.026,1630935000000,0.076113,0.07614,0.07605,0.076084,293.4352,ETH/BTC,binance
0.027,1630935300000,0.076085,0.076142,0.076085,0.076104,207.5986,ETH/BTC,binance
0.028,1630935600000,0.076105,0.076129,0.076038,0.076068,166.5352,ETH/BTC,binance
0.029,1630935900000,0.076068,0.076098,0.076012,0.07607,186.7615,ETH/BTC,binance
0.03,1630936200000,0.076063,0.076102,0.076028,0.076066,144.0614,ETH/BTC,binance
0.031,1630936500000,0.076068,0.0761,0.076042,0.076069,292.7275,ETH/BTC,binance
0.032,1630936800000,0.076071,0.076104,0.076036,0.076083,331.7988,ETH/BTC,binance
0.033,1630937100000,0.076081,0.076135,0.076009,0.076016,605.2523,ETH/BTC,binance
0.034,1630937400000,0.076016,0.076174,0.075993,0.076056,421.4025,ETH/BTC,binance
0.035,1630937700000,0.076053,0.076114,0.076013,0.076085,299.3518,ETH/BTC,binance
0.036,1630938000000,0.076088,0.07617,0.076052,0.07616,269.8655,ETH/BTC,binance
0.037,1630938300000,0.076162,0.07627,0.076156,0.076224,371.3719,ETH/BTC,binance
0.038,1630938600000,0.076222,0.0763,0.076222,0.076273,355.3948,ETH/BTC,binance
0.039,1630938900000,0.076271,0.076333,0.076226,0.076247,544.843,ETH/BTC,binance
0.04,1630939200000,0.076247,0.076279,0.076209,0.076212,276.1718,ETH/BTC,binance
0.041,1630939500000,0.076213,0.076276,0.076211,0.076247,232.8685,ETH/BTC,binance
0.042,1630939800000,0.076246,0.076283,0.076193,0.076227,310.0223,ETH/BTC,binance
0.043,1630940100000,0.076227,0.076261,0.076181,0.076199,199.5152,ETH/BTC,binance
0.044,1630940400000,0.076198,0.076255,0.076173,0.07621,308.6268,ETH/BTC,binance
0.045,1630940700000,0.076208,0.076248,0.076157,0.076212,287.6928,ETH/BTC,binance
0.046,1630941000000,0.07621,0.076326,0.076209,0.076308,380.3271,ETH/BTC,binance
0.047,1630941300000,0.076307,0.076308,0.076161,0.076184,358.0253,ETH/BTC,binance
0.048,1630941600000,0.076188,0.076254,0.07616,0.076248,324.0661,ETH/BTC,binance
0.049,1630941900000,0.076247,0.076265,0.076216,0.076218,226.1982,ETH/BTC,binance
0.05,1630942200000,0.076219,0.076264,0.076181,0.076185,221.4949,ETH/BTC,binance
0.051,1630942500000,0.076186,0.07623,0.076147,0.076154,178.8402,ETH/BTC,binance
0.052,1630942800000,0.076154,0.076161,0.076055,0.076061,218.7582,ETH/BTC,binance
0.053,1630943100000,0.07606,0.076165,0.07606,0.07615,206.5859,ETH/BTC,binance
0.054,1630943400000,0.076163,0.076184,0.076119,0.076131,153.9184,ETH/BTC,binance
0.055,1630943700000,0.076134,0.076149,0.076054,0.076058,158.3162,ETH/BTC,binance
0.056,1630944000000,0.07606,0.076123,0.075961,0.076084,456.6595,ETH/BTC,binance
0.057,1630944300000,0.076086,0.07609,0.075967,0.075995,300.9236,ETH/BTC,binance
0.058,1630944600000,0.075997,0.076072,0.075997,0.076043,527.6956,ETH/BTC,binance
0.059,1630944900000,0.076042,0.076085,0.076021,0.076032,241.8096,ETH/BTC,binance
0.06,1630945200000,0.076036,0.076224,0.076033,0.076222,795.7848,ETH/BTC,binance
0.061,1630945500000,0.076223,0.076323,0.076187,0.076302,359.9283,ETH/BTC,binance
0.062,1630945800000,0.076302,0.076349,0.076268,0.076268,307.3489,ETH/BTC,binance
0.063,1630946100000,0.076268,0.0764,0.07625,0.076264,1074.2398,ETH/BTC,binance
0.064,1630946400000,0.076264,0.076309,0.076206,0.076228,421.7704,ETH/BTC,binance
0.065,1630946700000,0.076232,0.076245,0.076191,0.076196,137.5662,ETH/BTC,binance
0.066,1630947000000,0.076203,0.076219,0.076167,0.076203,230.2076,ETH/BTC,binance
0.067,1630947300000,0.076192,0.076214,0.076131,0.076157,209.252,ETH/BTC,binance
0.068,1630947600000,0.076149,0.076248,0.076149,0.076218,135.7386,ETH/BTC,binance
0.069,1630947900000,0.07622,0.076281,0.076212,0.076281,111.1411,ETH/BTC,binance
0.07,1630948200000,0.076282,0.076304,0.076246,0.076251,138.3215,ETH/BTC,binance
0.071,1630948500000,0.076254,0.076307,0.07615,0.076152,364.3673,ETH/BTC,binance
0.072,1630948800000,0.076151,0.076231,0.076136,0.076203,127.2104,ETH/BTC,binance
0.073,1630949100000,0.076206,0.076258,0.076192,0.076223,309.7315,ETH/BTC,binance
0.074,1630949400000,0.076222,0.076249,0.07621,0.076223,145.8906,ETH/BTC,binance
0.075,1630949700000,0.076223,0.076249,0.076133,0.076173,234.454,ETH/BTC,binance
0.076,1630950000000,0.076169,0.076169,0.076121,0.076121,80.588,ETH/BTC,binance
0.077,1630950300000,0.07612,0.076121,0.076025,0.076051,130.2545,ETH/BTC,binance
0.078,1630950600000,0.076051,0.076127,0.07602,0.076123,190.5408,ETH/BTC,binance
0.079,1630950900000,0.076123,0.076135,0.076087,0.076108,203.3009,ETH/BTC,binance
0.08,1630951200000,0.076101,0.076128,0.076028,0.076077,255.4667,ETH/BTC,binance
0.081,1630951500000,0.076077,0.076121,0.076057,0.076115,220.8117,ETH/BTC,binance
0.082,1630951800000,0.076111,0.076135,0.076088,0.076101,186.1389,ETH/BTC,binance
0.083,1630952100000,0.0761,0.076109,0.07608,0.076085,180.1825,ETH/BTC,binance
