,Date,Open,High,Low,Close,Volume,symbol,exchange
0.0,1633604700000,0.065939,0.066164,0.065893,0.066128,587.1032,ETH/BTC,binance
0.001,1633605000000,0.066128,0.066147,0.066087,0.066144,261.1259,ETH/BTC,binance
0.002,1633605300000,0.066142,0.066188,0.066037,0.066037,592.1919,ETH/BTC,binance
0.003,1633605600000,0.066036,0.066051,0.065961,0.065965,283.507,ETH/BTC,binance
0.004,1633605900000,0.065963,0.065976,0.065854,0.065886,281.7139,ETH/BTC,binance
0.005,1633606200000,0.065885,0.065927,0.065856,0.06587,255.894,ETH/BTC,binance
0.006,1633606500000,0.06587,0.065874,0.065803,0.065837,377.4335,ETH/BTC,binance
0.007,1633606800000,0.065832,0.065854,0.065799,0.06582,276.415,ETH/BTC,binance
0.008,1633607100000,0.065821,0.065938,0.065821,0.065901,150.2871,ETH/BTC,binance
0.009,1633607400000,0.065894,0.065971,0.06585,0.065903,148.0646,ETH/BTC,binance
0.01,1633607700000,0.065894,0.065911,0.065791,0.065846,158.0237,ETH/BTC,binance
0.011,1633608000000,0.065844,0.065897,0.065795,0.065883,171.1966,ETH/BTC,binance
0.012,1633608300000,0.06589,0.066023,0.06589,0.065944,235.2566,ETH/BTC,binance
0.013,1633608600000,0.065943,0.065976,0.065922,0.065938,110.0016,ETH/BTC,binance
0.014,1633608900000,0.06594,0.06594,0.06587,0.065924,191.7632,ETH/BTC,binance
0.015,1633609200000,0.065925,0.065955,0.065892,0.065933,204.1522,ETH/BTC,binance
0.016,1633609500000,0.065933,0.066043,0.065923,0.066026,407.8287,ETH/BTC,binance
0.017,1633609800000,0.066029,0.066058,0.065915,0.066033,395.4788,ETH/BTC,binance
0.018,1633610100000,0.066037,0.066086,0.065989,0.066019,322.0542,ETH/BTC,binance
0.019,1633610400000,0.066018,0.06608,0.065975,0.066061,347.3169,ETH/BTC,binance
0.02,1633610700000,0.06606,0.066064,0.065999,0.066051,209.2821,ETH/BTC,binance
0.021,1633611000000,0.066058,0.066063,0.065987,0.066042,220.9722,ETH/BTC,binance
0.022,1633611300000,0.06605,0.066147,0.066024,0.066097,267.5008,ETH/BTC,binance
0.023,1633611600000,0.066096,0.066115,0.066023,0.066042,274.0986,ETH/BTC,binance
