,Date,Open,High,Low,Close,Volume,symbol,exchange
0.0,1632397500000,0.070324,0.070324,0.070124,0.070148,379.6701,ETH/BTC,binance
0.001,1632397800000,0.070148,0.0702,0.070103,0.070165,419.476,ETH/BTC,binance
0.002,1632398100000,0.070165,0.070166,0.070035,0.070117,342.9641,ETH/BTC,binance
0.003,1632398400000,0.070117,0.07017,0.070036,0.070153,374.097,ETH/BTC,binance
0.004,1632398700000,0.070154,0.070325,0.07013,0.070325,196.0088,ETH/BTC,binance
0.005,1632399000000,0.070324,0.070329,0.07022,0.070263,126.5295,ETH/BTC,binance
0.006,1632399300000,0.070269,0.070434,0.070269,0.070414,212.7334,ETH/BTC,binance
0.007,1632399600000,0.070402,0.070479,0.070363,0.07046,123.2298,ETH/BTC,binance
0.008,1632399900000,0.070469,0.070654,0.070468,0.070603,542.617,ETH/BTC,binance
0.009,1632400200000,0.070609,0.070609,0.070445,0.070518,286.5557,ETH/BTC,binance
0.01,1632400500000,0.070515,0.070519,0.07041,0.070491,188.4371,ETH/BTC,binance
0.011,1632400800000,0.070495,0.070554,0.070388,0.070417,353.2369,ETH/BTC,binance
0.012,1632401100000,0.070419,0.070557,0.070395,0.070451,182.7336,ETH/BTC,binance
0.013,1632401400000,0.070451,0.070563,0.070449,0.070538,147.8304,ETH/BTC,binance
0.014,1632401700000,0.070534,0.070653,0.07053,0.07053,239.2676,ETH/BTC,binance
0.015,1632402000000,0.070537,0.070683,0.070537,0.070601,164.7643,ETH/BTC,binance
0.016,1632402300000,0.070603,0.070654,0.070516,0.070559,185.5697,ETH/BTC,binance
0.017,1632402600000,0.070559,0.070581,0.070475,0.070536,175.6505,ETH/BTC,binance
0.018,1632402900000,0.07054,0.070601,0.070531,0.07059,136.773,ETH/BTC,binance
0.019,1632403200000,0.070582,0.070582,0.070468,0.070471,126.2896,ETH/BTC,binance
0.02,1632403500000,0.070474,0.070474,0.070411,0.070456,158.9775,ETH/BTC,binance
0.021,1632403800000,0.070459,0.070482,0.070411,0.07045,339.5768,ETH/BTC,binance
0.022,1632404100000,0.07045,0.070631,0.070442,0.070621,342.9598,ETH/BTC,binance
0.023,1632404400000,0.070617,0.070714,0.070575,0.070617,338.4913,ETH/BTC,binance
0.024,1632404700000,0.070617,0.070729,0.070549,0.070618,508.3227,ETH/BTC,binance
0.025,1632405000000,0.070626,0.070698,0.070577,0.070649,211.7212,ETH/BTC,binance
0.026,1632405300000,0.07065,0.070692,0.070623,0.070676,191.5237,ETH/BTC,binance
0.027,1632405600000,0.070675,0.0707,0.070627,0.070643,284.9133,ETH/BTC,binance
0.028,1632405900000,0.070638,0.070733,0.070638,0.070705,271.4286,ETH/BTC,binance
0.029,1632406200000,0.070703,0.0708,0.070682,0.070774,251.0144,ETH/BTC,binance
0.03,1632406500000,0.070771,0.070898,0.070662,0.070898,493.9097,ETH/BTC,binance
0.031,1632406800000,0.070899,0.070911,0.070825,0.070892,385.4729,ETH/BTC,binance
0.032,1632407100000,0.070886,0.070996,0.070876,0.070972,255.0244,ETH/BTC,binance
0.033,1632407400000,0.070972,0.07102,0.070967,0.070993,204.6262,ETH/BTC,binance
0.034,1632407700000,0.070993,0.071056,0.070962,0.071046,441.4364,ETH/BTC,binance
0.035,1632408000000,0.071045,0.071132,0.071018,0.071131,354.3368,ETH/BTC,binance
0.036,1632408300000,0.071131,0.071179,0.071,0.071043,334.5434,ETH/BTC,binance
0.037,1632408600000,0.071043,0.071045,0.070981,0.071015,191.1221,ETH/BTC,binance
0.038,1632408900000,0.071014,0.071042,0.070995,0.071023,138.265,ETH/BTC,binance
0.039,1632409200000,0.07102,0.0711,0.070957,0.070994,157.4876,ETH/BTC,binance
0.04,1632409500000,0.070987,0.071017,0.070867,0.070877,274.8859,ETH/BTC,binance
0.041,1632409800000,0.070876,0.070926,0.070835,0.070882,304.6583,ETH/BTC,binance
0.042,1632410100000,0.070879,0.070918,0.07085,0.070858,160.9143,ETH/BTC,binance
0.043,1632410400000,0.070849,0.070849,0.070718,0.070778,539.9407,ETH/BTC,binance
0.044,1632410700000,0.070774,0.070845,0.070762,0.070766,230.9822,ETH/BTC,binance
0.045,1632411000000,0.070761,0.07079,0.07068,0.070734,346.658,ETH/BTC,binance
0.046,1632411300000,0.070736,0.070757,0.070679,0.070709,199.1534,ETH/BTC,binance
0.047,1632411600000,0.070705,0.070803,0.070665,0.070778,124.6562,ETH/BTC,binance
0.048,1632411900000,0.070777,0.070802,0.070721,0.070729,139.2673,ETH/BTC,binance
0.049,1632412200000,0.070733,0.070761,0.070641,0.070666,474.2586,ETH/BTC,binance
0.05,1632412500000,0.070667,0.070725,0.07065,0.070692,223.0181,ETH/BTC,binance
0.051,1632412800000,0.070691,0.070732,0.07067,0.070707,450.2841,ETH/BTC,binance
0.052,1632413100000,0.070708,0.0709,0.070708,0.070863,775.4185,ETH/BTC,binance
0.053,1632413400000,0.070862,0.070873,0.070687,0.070693,275.5252,ETH/BTC,binance
0.054,1632413700000,0.070688,0.070779,0.070688,0.07069,201.917,ETH/BTC,binance
0.055,1632414000000,0.070697,0.070795,0.070697,0.070738,140.3334,ETH/BTC,binance
0.056,1632414300000,0.070736,0.070789,0.070684,0.070752,209.5,ETH/BTC,binance
0.057,1632414600000,0.070747,0.071034,0.070716,0.071004,473.1798,ETH/BTC,binance
0.058,1632414900000,0.071,0.071023,0.07089,0.070977,223.3276,ETH/BTC,binance
0.059,1632415200000,0.070976,0.070983,0.070855,0.070915,290.1707,ETH/BTC,binance
0.06,1632415500000,0.070909,0.07095,0.070858,0.070864,98.2338,ETH/BTC,binance
0.061,1632415800000,0.070861,0.070864,0.070759,0.070769,134.6049,ETH/BTC,binance
0.062,1632416100000,0.07077,0.070838,0.070727,0.070813,139.8186,ETH/BTC,binance
0.063,1632416400000,0.070818,0.070905,0.070745,0.070851,300.8152,ETH/BTC,binance
0.064,1632416700000,0.07085,0.070851,0.07065,0.070663,281.2987,ETH/BTC,binance
0.065,1632417000000,0.070658,0.070682,0.070505,0.070506,400.2739,ETH/BTC,binance
0.066,1632417300000,0.070506,0.070634,0.070428,0.070562,683.9767,ETH/BTC,binance
0.067,1632417600000,0.070562,0.07091,0.070562,0.070672,606.1557,ETH/BTC,binance
0.068,1632417900000,0.070672,0.070872,0.070596,0.070807,591.5709,ETH/BTC,binance
0.069,1632418200000,0.070803,0.070849,0.070605,0.070697,366.531,ETH/BTC,binance
0.07,1632418500000,0.070697,0.070804,0.070554,0.07079,476.428,ETH/BTC,binance
0.071,1632418800000,0.070781,0.070831,0.070709,0.070716,294.4676,ETH/BTC,binance
0.072,1632419100000,0.07071,0.07071,0.070415,0.070509,543.829,ETH/BTC,binance
