,Date,Open,High,Low,Close,Volume,symbol,exchange
0.06,1632715500000,0.071178,0.0714,0.071178,0.07134,549.3033,ETH/BTC,binance
0.061,1632715800000,0.071339,0.071441,0.071339,0.071397,246.0065,ETH/BTC,binance
0.062,1632716100000,0.071399,0.071404,0.071277,0.071291,213.8379,ETH/BTC,binance
0.063,1632716400000,0.071295,0.071295,0.071183,0.071211,300.4132,ETH/BTC,binance
0.064,1632716700000,0.071201,0.071206,0.071108,0.071125,159.0399,ETH/BTC,binance
0.065,1632717000000,0.071125,0.071147,0.071077,0.071103,191.4901,ETH/BTC,binance
0.066,1632717300000,0.071103,0.071108,0.070966,0.070997,197.3188,ETH/BTC,binance
0.067,1632717600000,0.070997,0.071081,0.070958,0.071056,213.8612,ETH/BTC,binance
0.068,1632717900000,0.071057,0.071057,0.070958,0.070965,89.8101,ETH/BTC,binance
0.069,1632718200000,0.070962,0.070979,0.070924,0.070959,118.1746,ETH/BTC,binance
0.07,1632718500000,0.070954,0.070973,0.070889,0.070906,177.6753,ETH/BTC,binance
0.071,1632718800000,0.070906,0.071012,0.070893,0.070976,293.188,ETH/BTC,binance
0.072,1632719100000,0.070976,0.07104,0.070933,0.070981,171.3312,ETH/BTC,binance
0.073,1632719400000,0.07098,0.071028,0.070968,0.071015,105.6655,ETH/BTC,binance
0.074,1632719700000,0.071011,0.071026,0.070802,0.070899,190.5209,ETH/BTC,binance
0.075,1632720000000,0.070899,0.070932,0.070845,0.070876,150.0286,ETH/BTC,binance
0.076,1632720300000,0.070876,0.070951,0.07087,0.070925,185.2822,ETH/BTC,binance
0.077,1632720600000,0.070926,0.070961,0.070837,0.070864,102.2366,ETH/BTC,binance
0.078,1632720900000,0.070867,0.070932,0.070843,0.070873,94.6685,ETH/BTC,binance
0.079,1632721200000,0.070875,0.070994,0.070866,0.070985,120.9263,ETH/BTC,binance
0.08,1632721500000,0.070989,0.071048,0.070949,0.071015,100.2876,ETH/BTC,binance
0.081,1632721800000,0.071016,0.071025,0.070947,0.070959,109.9118,ETH/BTC,binance
0.082,1632722100000,0.070963,0.071069,0.070938,0.071003,235.9944,ETH/BTC,binance
0.083,1632722400000,0.071004,0.071078,0.070992,0.07104,244.366,ETH/BTC,binance
