,Date,Open,High,Low,Close,Volume,symbol,exchange
0.0,1631797500000,0.0756,0.075733,0.0756,0.075712,463.9829,ETH/BTC,binance
0.001,1631797800000,0.075715,0.0758,0.07569,0.07572,396.5647,ETH/BTC,binance
0.002,1631798100000,0.075703,0.075722,0.075643,0.075712,482.8166,ETH/BTC,binance
0.003,1631798400000,0.075712,0.075712,0.075615,0.075626,207.9208,ETH/BTC,binance
0.004,1631798700000,0.075625,0.075691,0.075621,0.07565,198.8735,ETH/BTC,binance
0.005,1631799000000,0.07565,0.075667,0.075644,0.075645,219.3671,ETH/BTC,binance
0.006,1631799300000,0.075648,0.07565,0.075565,0.075604,267.9072,ETH/BTC,binance
0.007,1631799600000,0.075602,0.075635,0.075283,0.075343,914.2295,ETH/BTC,binance
0.008,1631799900000,0.075342,0.075429,0.074991,0.07513,1289.1366,ETH/BTC,binance
0.009,1631800200000,0.075126,0.075141,0.074869,0.074964,589.5576,ETH/BTC,binance
0.01,1631800500000,0.074963,0.075108,0.074886,0.075008,537.8699,ETH/BTC,binance
0.011,1631800800000,0.075008,0.075238,0.074751,0.075125,810.5008,ETH/BTC,binance
0.012,1631801100000,0.075125,0.075333,0.075119,0.075153,396.7695,ETH/BTC,binance
0.013,1631801400000,0.075157,0.075275,0.07492,0.074964,580.4261,ETH/BTC,binance
0.014,1631801700000,0.074968,0.07508,0.07486,0.074952,780.5633,ETH/BTC,binance
0.015,1631802000000,0.074952,0.075151,0.07481,0.074815,1098.0122,ETH/BTC,binance
0.016,1631802300000,0.074816,0.07504,0.0748,0.075028,348.688,ETH/BTC,binance
0.017,1631802600000,0.075009,0.075223,0.075009,0.075171,322.7331,ETH/BTC,binance
0.018,1631802900000,0.07517,0.075171,0.075102,0.075124,246.7524,ETH/BTC,binance
0.019,1631803200000,0.075119,0.075184,0.075108,0.075131,360.1544,ETH/BTC,binance
0.02,1631803500000,0.075132,0.07529,0.075132,0.075276,470.8466,ETH/BTC,binance
0.021,1631803800000,0.075276,0.075331,0.075238,0.075296,414.4298,ETH/BTC,binance
0.022,1631804100000,0.075291,0.075291,0.075159,0.075159,141.7057,ETH/BTC,binance
0.023,1631804400000,0.075159,0.075185,0.075,0.07501,270.866,ETH/BTC,binance
0.024,1631804700000,0.075016,0.075282,0.075011,0.075263,419.5542,ETH/BTC,binance
0.025,1631805000000,0.075251,0.075353,0.07523,0.075245,323.5837,ETH/BTC,binance
0.026,1631805300000,0.075248,0.075382,0.075179,0.075371,406.0253,ETH/BTC,binance
0.027,1631805600000,0.075365,0.075416,0.075305,0.075324,246.0579,ETH/BTC,binance
