,Date,Open,High,Low,Close,Volume,symbol,exchange
0.598,1634309400000,0.063506,0.063609,0.063419,0.063514,464.0008,ETH/BTC,binance
0.599,1634309700000,0.063522,0.063541,0.063405,0.063405,219.0957,ETH/BTC,binance
0.6,1634310000000,0.063405,0.063499,0.063315,0.063476,468.3477,ETH/BTC,binance
0.601,1634310300000,0.063478,0.063566,0.063418,0.063469,707.8737,ETH/BTC,binance
0.602,1634310600000,0.06347,0.063628,0.063437,0.063494,852.9097,ETH/BTC,binance
0.603,1634310900000,0.063496,0.063571,0.063453,0.06357,351.9218,ETH/BTC,binance
0.604,1634311200000,0.06357,0.063611,0.063456,0.063521,340.2232,ETH/BTC,binance
0.605,1634311500000,0.063521,0.063595,0.063509,0.06355,310.2395,ETH/BTC,binance
0.606,1634311800000,0.063547,0.063586,0.063409,0.063428,203.3848,ETH/BTC,binance
0.607,1634312100000,0.063421,0.063441,0.063249,0.063268,636.1138,ETH/BTC,binance
0.608,1634312400000,0.063269,0.063269,0.06314,0.063252,1095.5571,ETH/BTC,binance
0.609,1634312700000,0.063252,0.063339,0.063235,0.063309,285.6038,ETH/BTC,binance
0.61,1634313000000,0.06331,0.063336,0.063263,0.06327,428.1697,ETH/BTC,binance
0.611,1634313300000,0.06327,0.063357,0.063125,0.063132,440.591,ETH/BTC,binance
0.612,1634313600000,0.063135,0.063263,0.063044,0.063214,566.6907,ETH/BTC,binance
0.613,1634313900000,0.063215,0.063215,0.063021,0.063068,797.3173,ETH/BTC,binance
0.614,1634314200000,0.063068,0.063107,0.062979,0.063022,632.6247,ETH/BTC,binance
0.615,1634314500000,0.063018,0.063018,0.062635,0.062837,2543.3756,ETH/BTC,binance
0.616,1634314800000,0.062852,0.063148,0.062852,0.063084,935.8174,ETH/BTC,binance
0.617,1634315100000,0.06308,0.063083,0.06293,0.06299,501.9337,ETH/BTC,binance
0.618,1634315400000,0.062985,0.062986,0.062762,0.062893,771.9281,ETH/BTC,binance
0.619,1634315700000,0.062893,0.062899,0.06267,0.062805,942.1629,ETH/BTC,binance
0.62,1634316000000,0.062807,0.062895,0.062594,0.062808,1604.1112,ETH/BTC,binance
0.621,1634316300000,0.062808,0.062809,0.062583,0.062691,972.2771,ETH/BTC,binance
0.622,1634316600000,0.062688,0.062723,0.062584,0.062691,825.6203,ETH/BTC,binance
0.623,1634316900000,0.062692,0.062868,0.062662,0.062854,1111.3067,ETH/BTC,binance
0.624,1634317200000,0.062853,0.062872,0.062716,0.062744,1000.4987,ETH/BTC,binance
0.625,1634317500000,0.062744,0.062863,0.062566,0.062806,1248.0355,ETH/BTC,binance
0.626,1634317800000,0.062796,0.062879,0.062762,0.062796,586.3736,ETH/BTC,binance
0.627,1634318100000,0.062801,0.062801,0.0627,0.062776,339.7807,ETH/BTC,binance
0.628,1634318400000,0.062775,0.062937,0.062723,0.062844,587.792,ETH/BTC,binance
0.629,1634318700000,0.062846,0.062976,0.062837,0.062969,607.4486,ETH/BTC,binance
0.63,1634319000000,0.06297,0.063001,0.062816,0.062855,424.1528,ETH/BTC,binance
0.631,1634319300000,0.062856,0.062856,0.062744,0.062776,635.7413,ETH/BTC,binance
0.632,1634319600000,0.062777,0.062792,0.062481,0.062629,796.6342,ETH/BTC,binance
0.633,1634319900000,0.062628,0.062737,0.06245,0.062495,1374.7765,ETH/BTC,binance
0.634,1634320200000,0.062496,0.0626,0.062448,0.062599,748.5462,ETH/BTC,binance
0.635,1634320500000,0.062598,0.062613,0.0623,0.062437,1056.1977,ETH/BTC,binance
0.636,1634320800000,0.06244,0.062669,0.06244,0.062615,628.8354,ETH/BTC,binance
0.637,1634321100000,0.062613,0.062645,0.062565,0.062633,422.8227,ETH/BTC,binance
0.638,1634321400000,0.062637,0.062698,0.062565,0.062641,350.7758,ETH/BTC,binance
0.639,1634321700000,0.062642,0.062712,0.062451,0.062636,374.558,ETH/BTC,binance
0.64,1634322000000,0.062629,0.062738,0.06254,0.062725,416.9203,ETH/BTC,binance
0.641,1634322300000,0.06273,0.062951,0.062687,0.062912,926.8481,ETH/BTC,binance
0.642,1634322600000,0.062913,0.062961,0.062776,0.0628,312.3223,ETH/BTC,binance
0.643,1634322900000,0.0628,0.063069,0.0628,0.063068,457.5559,ETH/BTC,binance
0.644,1634323200000,0.063066,0.063092,0.062576,0.062991,1286.5531,ETH/BTC,binance
0.645,1634323500000,0.062989,0.063031,0.062863,0.062916,526.2885,ETH/BTC,binance
0.646,1634323800000,0.062916,0.062964,0.062908,0.062947,265.9406,ETH/BTC,binance
0.647,1634324100000,0.062947,0.062968,0.062876,0.06293,272.6454,ETH/BTC,binance
0.648,1634324400000,0.062922,0.062987,0.062859,0.06295,459.0067,ETH/BTC,binance
0.649,1634324700000,0.062949,0.062993,0.062879,0.062891,367.5836,ETH/BTC,binance
0.65,1634325000000,0.062887,0.062908,0.062794,0.062794,385.1356,ETH/BTC,binance
0.651,1634325300000,0.062796,0.062881,0.062776,0.062793,288.5488,ETH/BTC,binance
0.652,1634325600000,0.062792,0.062839,0.062774,0.062779,158.2157,ETH/BTC,binance
0.653,1634325900000,0.062779,0.062795,0.062697,0.062766,251.9369,ETH/BTC,binance
0.654,1634326200000,0.062767,0.062838,0.062742,0.062752,301.9965,ETH/BTC,binance
0.655,1634326500000,0.062751,0.062786,0.062605,0.062697,330.3733,ETH/BTC,binance
0.656,1634326800000,0.062699,0.062884,0.062699,0.06274,437.0865,ETH/BTC,binance
0.657,1634327100000,0.062743,0.062762,0.062637,0.062715,275.5737,ETH/BTC,binance
0.658,1634327400000,0.062712,0.062712,0.06264,0.062675,191.3617,ETH/BTC,binance
0.659,1634327700000,0.062674,0.062699,0.062602,0.06264,184.1537,ETH/BTC,binance
0.66,1634328000000,0.062639,0.062707,0.062616,0.062661,215.7853,ETH/BTC,binance
0.661,1634328300000,0.062668,0.062722,0.062668,0.062713,155.4701,ETH/BTC,binance
0.662,1634328600000,0.062718,0.062801,0.062708,0.062771,295.9542,ETH/BTC,binance
0.663,1634328900000,0.062776,0.062808,0.062,0.062595,3166.5704,ETH/BTC,binance
0.664,1634329200000,0.062603,0.062622,0.062096,0.062112,1430.2952,ETH/BTC,binance
0.665,1634329500000,0.062111,0.062269,0.061943,0.062198,2135.093,ETH/BTC,binance
0.666,1634329800000,0.062201,0.062508,0.062185,0.062341,1373.262,ETH/BTC,binance
0.667,1634330100000,0.062341,0.062533,0.06231,0.062503,591.8621,ETH/BTC,binance
0.668,1634330400000,0.062503,0.062518,0.062328,0.062372,433.2199,ETH/BTC,binance
0.669,1634330700000,0.062376,0.062422,0.062279,0.062381,446.7665,ETH/BTC,binance
0.67,1634331000000,0.06238,0.06238,0.062097,0.062114,722.2457,ETH/BTC,binance
0.671,1634331300000,0.062114,0.06212,0.062039,0.062051,430.2668,ETH/BTC,binance
0.672,1634331600000,0.06205,0.062259,0.06205,0.062226,604.8397,ETH/BTC,binance
0.673,1634331900000,0.062226,0.062275,0.06211,0.062233,465.9132,ETH/BTC,binance
0.674,1634332200000,0.062231,0.062374,0.062152,0.062353,381.7576,ETH/BTC,binance
0.675,1634332500000,0.062353,0.062425,0.062245,0.062294,432.5944,ETH/BTC,binance
0.676,1634332800000,0.062295,0.06255,0.062264,0.062509,641.8856,ETH/BTC,binance
