,Date,Open,High,Low,Close,Volume,symbol,exchange
0.064,1632949200000,0.068617,0.068716,0.068565,0.068626,300.651,ETH/BTC,binance
0.065,1632949500000,0.068624,0.068658,0.068557,0.068564,215.2832,ETH/BTC,binance
0.066,1632949800000,0.068563,0.06857,0.068452,0.068452,123.2633,ETH/BTC,binance
0.067,1632950100000,0.068452,0.068589,0.068449,0.06858,69.9519,ETH/BTC,binance
0.068,1632950400000,0.068578,0.068619,0.068494,0.068504,83.2758,ETH/BTC,binance
0.069,1632950700000,0.0685,0.068533,0.068324,0.068347,179.1952,ETH/BTC,binance
0.07,1632951000000,0.068347,0.068438,0.068335,0.068372,56.4719,ETH/BTC,binance
0.071,1632951300000,0.068367,0.068443,0.068348,0.06843,70.7316,ETH/BTC,binance
0.072,1632951600000,0.06843,0.068517,0.068398,0.068446,106.3224,ETH/BTC,binance
0.073,1632951900000,0.068464,0.0685,0.068394,0.068453,94.6598,ETH/BTC,binance
0.074,1632952200000,0.068453,0.068462,0.068401,0.068403,114.4942,ETH/BTC,binance
0.075,1632952500000,0.068396,0.06846,0.068328,0.06844,134.3541,ETH/BTC,binance
0.076,1632952800000,0.068437,0.068548,0.068405,0.068461,179.933,ETH/BTC,binance
0.077,1632953100000,0.068466,0.068566,0.068452,0.06852,125.6325,ETH/BTC,binance
0.078,1632953400000,0.068523,0.068614,0.068519,0.068571,241.8547,ETH/BTC,binance
0.079,1632953700000,0.068571,0.068584,0.068482,0.068517,114.5448,ETH/BTC,binance
0.08,1632954000000,0.068518,0.068544,0.068453,0.068474,90.4845,ETH/BTC,binance
0.081,1632954300000,0.068475,0.068552,0.0684,0.068507,133.5057,ETH/BTC,binance
0.082,1632954600000,0.068506,0.068707,0.068488,0.06868,158.0415,ETH/BTC,binance
0.083,1632954900000,0.06868,0.068684,0.068555,0.068562,114.9364,ETH/BTC,binance
0.084,1632955200000,0.068565,0.068632,0.068518,0.068617,259.8318,ETH/BTC,binance
0.085,1632955500000,0.068606,0.068609,0.068493,0.068577,229.8772,ETH/BTC,binance
0.086,1632955800000,0.068587,0.068672,0.06856,0.068651,113.709,ETH/BTC,binance
0.087,1632956100000,0.06865,0.068671,0.068552,0.068597,188.3198,ETH/BTC,binance
0.088,1632956400000,0.068597,0.068611,0.06853,0.068568,143.2237,ETH/BTC,binance
0.089,1632956700000,0.068563,0.068707,0.068558,0.068702,105.0263,ETH/BTC,binance
0.09,1632957000000,0.068705,0.068722,0.068622,0.068709,141.4836,ETH/BTC,binance
0.091,1632957300000,0.068699,0.068702,0.068592,0.06862,83.7439,ETH/BTC,binance
0.092,1632957600000,0.06862,0.068701,0.068592,0.068698,74.1525,ETH/BTC,binance
0.093,1632957900000,0.068698,0.068722,0.068658,0.068717,71.6004,ETH/BTC,binance
0.094,1632958200000,0.068721,0.068739,0.068557,0.068564,218.9401,ETH/BTC,binance
0.095,1632958500000,0.068564,0.068581,0.068465,0.068495,170.9104,ETH/BTC,binance
0.096,1632958800000,0.068493,0.068645,0.068479,0.068645,123.7313,ETH/BTC,binance
0.097,1632959100000,0.068646,0.068648,0.068511,0.068527,107.1311,ETH/BTC,binance
0.098,1632959400000,0.068528,0.068576,0.068523,0.068555,208.0251,ETH/BTC,binance
0.099,1632959700000,0.068556,0.068679,0.068552,0.068637,154.1092,ETH/BTC,binance
0.1,1632960000000,0.068637,0.068721,0.06853,0.068608,336.5215,ETH/BTC,binance
0.101,1632960300000,0.068605,0.068645,0.068508,0.068576,135.6708,ETH/BTC,binance
0.102,1632960600000,0.068579,0.068606,0.06854,0.068555,125.4058,ETH/BTC,binance
0.103,1632960900000,0.068554,0.068802,0.068553,0.068741,516.5945,ETH/BTC,binance
0.104,1632961200000,0.068747,0.068803,0.06869,0.068776,233.3792,ETH/BTC,binance
0.105,1632961500000,0.068776,0.0688,0.068723,0.068765,120.6037,ETH/BTC,binance
0.106,1632961800000,0.068766,0.068841,0.06869,0.068749,230.1309,ETH/BTC,binance
0.107,1632962100000,0.068755,0.068773,0.068695,0.068737,97.8264,ETH/BTC,binance
0.108,1632962400000,0.068734,0.069268,0.068691,0.069134,896.9483,ETH/BTC,binance
0.109,1632962700000,0.069132,0.069273,0.069,0.069013,610.792,ETH/BTC,binance
0.11,1632963000000,0.069002,0.069138,0.069002,0.069083,436.7375,ETH/BTC,binance
0.111,1632963300000,0.06908,0.069311,0.069022,0.069271,458.0424,ETH/BTC,binance
0.112,1632963600000,0.069275,0.069328,0.069035,0.069044,379.3706,ETH/BTC,binance
0.113,1632963900000,0.069045,0.069102,0.06896,0.06896,308.0054,ETH/BTC,binance
0.114,1632964200000,0.068959,0.068959,0.068666,0.068792,969.9771,ETH/BTC,binance
0.115,1632964500000,0.068793,0.069346,0.068768,0.069298,922.2319,ETH/BTC,binance
0.116,1632964800000,0.069298,0.069347,0.069075,0.06918,699.6985,ETH/BTC,binance
0.117,1632965100000,0.069179,0.069192,0.068987,0.069191,702.3808,ETH/BTC,binance
0.118,1632965400000,0.06919,0.069252,0.069102,0.069226,277.9783,ETH/BTC,binance
0.119,1632965700000,0.069232,0.0693,0.06918,0.069255,323.595,ETH/BTC,binance
0.12,1632966000000,0.069258,0.06929,0.069103,0.069113,611.5635,ETH/BTC,binance
0.121,1632966300000,0.06911,0.069149,0.069083,0.069111,153.9343,ETH/BTC,binance
0.122,1632966600000,0.069119,0.069119,0.068964,0.06898,264.3363,ETH/BTC,binance
0.123,1632966900000,0.068997,0.069045,0.068867,0.068906,250.0648,ETH/BTC,binance
0.124,1632967200000,0.068912,0.068937,0.06885,0.068888,231.1567,ETH/BTC,binance
0.125,1632967500000,0.068888,0.068901,0.068833,0.068848,196.3502,ETH/BTC,binance
0.126,1632967800000,0.068847,0.068902,0.068844,0.06885,136.8589,ETH/BTC,binance
0.127,1632968100000,0.068853,0.068935,0.068853,0.068901,141.3799,ETH/BTC,binance
0.128,1632968400000,0.068905,0.069071,0.068891,0.068945,304.4637,ETH/BTC,binance
0.129,1632968700000,0.068944,0.069028,0.068935,0.069004,218.1023,ETH/BTC,binance
0.13,1632969000000,0.069011,0.069078,0.068983,0.069043,226.0919,ETH/BTC,binance
0.131,1632969300000,0.069045,0.069052,0.069,0.069027,92.8664,ETH/BTC,binance
0.132,1632969600000,0.069028,0.069044,0.069,0.069004,122.1688,ETH/BTC,binance
0.133,1632969900000,0.069005,0.069041,0.068938,0.06894,428.9387,ETH/BTC,binance
0.134,1632970200000,0.06894,0.069012,0.068873,0.068882,149.0832,ETH/BTC,binance
0.135,1632970500000,0.068886,0.068953,0.068779,0.068893,340.5079,ETH/BTC,binance
0.136,1632970800000,0.068901,0.069097,0.068894,0.069082,411.6246,ETH/BTC,binance
0.137,1632971100000,0.069082,0.069148,0.068994,0.069013,183.9571,ETH/BTC,binance
0.138,1632971400000,0.069013,0.069048,0.068973,0.068979,178.2973,ETH/BTC,binance
0.139,1632971700000,0.068988,0.069006,0.068952,0.068981,137.2151,ETH/BTC,binance
0.14,1632972000000,0.068982,0.069009,0.068939,0.068952,86.9882,ETH/BTC,binance
0.141,1632972300000,0.068947,0.069009,0.068923,0.068925,151.3046,ETH/BTC,binance
0.142,1632972600000,0.068928,0.068959,0.068871,0.068884,171.7652,ETH/BTC,binance
0.143,1632972900000,0.068889,0.069164,0.068871,0.069092,379.7663,ETH/BTC,binance
0.144,1632973200000,0.069094,0.069314,0.06906,0.069223,616.6822,ETH/BTC,binance
0.145,1632973500000,0.069223,0.06928,0.069161,0.069212,253.3186,ETH/BTC,binance
0.146,1632973800000,0.06922,0.069618,0.069204,0.069508,971.0469,ETH/BTC,binance
0.147,1632974100000,0.069508,0.069578,0.0693,0.069453,1066.7308,ETH/BTC,binance
0.148,1632974400000,0.069453,0.069632,0.069418,0.069504,555.9201,ETH/BTC,binance
0.149,1632974700000,0.069508,0.069532,0.069449,0.069466,442.8763,ETH/BTC,binance
0.15,1632975000000,0.069473,0.069591,0.06945,0.069477,178.4854,ETH/BTC,binance
0.151,1632975300000,0.069476,0.069593,0.069476,0.069518,541.1552,ETH/BTC,binance
0.152,1632975600000,0.069518,0.069569,0.06949,0.069494,176.9819,ETH/BTC,binance
0.153,1632975900000,0.069497,0.069551,0.069495,0.069503,163.6251,ETH/BTC,binance
0.154,1632976200000,0.069503,0.069514,0.06945,0.069514,234.6246,ETH/BTC,binance
0.155,1632976500000,0.069514,0.069653,0.069514,0.069593,242.758,ETH/BTC,binance
0.156,1632976800000,0.069586,0.069624,0.069551,0.069553,155.2708,ETH/BTC,binance
0.157,1632977100000,0.069558,0.069583,0.069424,0.069427,275.277,ETH/BTC,binance
0.158,1632977400000,0.069435,0.069507,0.069399,0.069405,153.2315,ETH/BTC,binance
0.159,1632977700000,0.069408,0.069438,0.069344,0.069385,218.55,ETH/BTC,binance
0.16,1632978000000,0.069384,0.069452,0.06932,0.069329,273.2191,ETH/BTC,binance
0.161,1632978300000,0.069336,0.069375,0.069293,0.06933,211.3756,ETH/BTC,binance
0.162,1632978600000,0.069328,0.069389,0.069328,0.069355,141.3757,ETH/BTC,binance
0.163,1632978900000,0.069355,0.069381,0.069326,0.069355,179.9435,ETH/BTC,binance
0.164,1632979200000,0.069356,0.069407,0.069327,0.069406,241.951,ETH/BTC,binance
0.165,1632979500000,0.069406,0.069503,0.069395,0.069503,171.1351,ETH/BTC,binance
0.166,1632979800000,0.069505,0.069523,0.069469,0.069499,224.6307,ETH/BTC,binance
0.167,1632980100000,0.069494,0.0696,0.069489,0.069585,209.8275,ETH/BTC,binance
0.168,1632980400000,0.069586,0.069615,0.069557,0.069557,142.7563,ETH/BTC,binance
0.169,1632980700000,0.069556,0.069749,0.069556,0.069737,426.3621,ETH/BTC,binance
0.17,1632981000000,0.069741,0.069742,0.069572,0.069591,405.4563,ETH/BTC,binance
0.171,1632981300000,0.069597,0.069614,0.069553,0.069589,106.4448,ETH/BTC,binance
0.172,1632981600000,0.069593,0.069718,0.069593,0.069678,211.5625,ETH/BTC,binance
0.173,1632981900000,0.069678,0.069721,0.069649,0.069693,126.482,ETH/BTC,binance
0.174,1632982200000,0.069692,0.069708,0.069611,0.069653,267.743,ETH/BTC,binance
0.175,1632982500000,0.069653,0.069763,0.069642,0.069692,299.1333,ETH/BTC,binance
0.176,1632982800000,0.069689,0.069743,0.069642,0.069681,331.8002,ETH/BTC,binance
0.177,1632983100000,0.069684,0.069708,0.06951,0.069533,342.4941,ETH/BTC,binance
0.178,1632983400000,0.069534,0.069558,0.069466,0.069467,122.2898,ETH/BTC,binance
0.179,1632983700000,0.069468,0.069503,0.069435,0.069435,157.7796,ETH/BTC,binance
0.18,1632984000000,0.069435,0.069464,0.069384,0.069408,203.4491,ETH/BTC,binance
0.181,1632984300000,0.069409,0.0695,0.069409,0.069488,185.265,ETH/BTC,binance
0.182,1632984600000,0.069489,0.06953,0.069469,0.069491,207.9326,ETH/BTC,binance
0.183,1632984900000,0.06949,0.069726,0.069478,0.069667,450.9708,ETH/BTC,binance
0.184,1632985200000,0.069659,0.069758,0.069616,0.069627,370.6799,ETH/BTC,binance
0.185,1632985500000,0.069628,0.069629,0.069469,0.069471,212.7056,ETH/BTC,binance
0.186,1632985800000,0.069467,0.069469,0.069317,0.069338,461.8347,ETH/BTC,binance
0.187,1632986100000,0.069322,0.06939,0.06926,0.069272,378.8613,ETH/BTC,binance
0.188,1632986400000,0.069272,0.06935,0.069262,0.069273,164.5997,ETH/BTC,binance
0.189,1632986700000,0.069274,0.06935,0.069265,0.069299,132.0725,ETH/BTC,binance
0.19,1632987000000,0.0693,0.069387,0.069275,0.069318,188.5675,ETH/BTC,binance
0.191,1632987300000,0.069313,0.069356,0.069271,0.069288,165.4665,ETH/BTC,binance
0.192,1632987600000,0.069288,0.069334,0.069283,0.069291,168.2616,ETH/BTC,binance
0.193,1632987900000,0.06929,0.069305,0.069236,0.069273,118.3889,ETH/BTC,binance
0.194,1632988200000,0.069274,0.069302,0.069236,0.069268,255.6463,ETH/BTC,binance
0.195,1632988500000,0.069277,0.069383,0.069248,0.069339,116.8529,ETH/BTC,binance
0.196,1632988800000,0.069338,0.069382,0.069265,0.069292,219.7602,ETH/BTC,binance
0.197,1632989100000,0.069295,0.069371,0.069254,0.069258,182.714,ETH/BTC,binance
0.198,1632989400000,0.069264,0.069283,0.069081,0.069162,525.1064,ETH/BTC,binance
0.199,1632989700000,0.069159,0.069198,0.069051,0.069168,501.6356,ETH/BTC,binance
0.2,1632990000000,0.069168,0.069289,0.069167,0.06923,184.9426,ETH/BTC,binance
0.201,1632990300000,0.069232,0.069347,0.069195,0.06925,277.8001,ETH/BTC,binance
0.202,1632990600000,0.069252,0.069286,0.069168,0.069259,232.3261,ETH/BTC,binance
0.203,1632990900000,0.069251,0.069323,0.069142,0.069262,375.9846,ETH/BTC,binance
0.204,1632991200000,0.069262,0.069308,0.069204,0.069251,364.7642,ETH/BTC,binance
0.205,1632991500000,0.069242,0.069252,0.069063,0.069071,333.288,ETH/BTC,binance
0.206,1632991800000,0.069071,0.069108,0.069022,0.06905,173.2683,ETH/BTC,binance
0.207,1632992100000,0.069045,0.069111,0.069005,0.069111,272.3909,ETH/BTC,binance
0.208,1632992400000,0.069112,0.069305,0.069071,0.069285,478.4778,ETH/BTC,binance
0.209,1632992700000,0.069285,0.069295,0.069133,0.069139,231.8774,ETH/BTC,binance
0.21,1632993000000,0.069134,0.069188,0.069078,0.069083,221.6392,ETH/BTC,binance
0.211,1632993300000,0.069088,0.069137,0.069066,0.069091,137.8318,ETH/BTC,binance
0.212,1632993600000,0.069082,0.069106,0.069063,0.069086,138.7179,ETH/BTC,binance
0.213,1632993900000,0.069092,0.0691,0.069025,0.069068,167.3852,ETH/BTC,binance
0.214,1632994200000,0.069066,0.069071,0.068999,0.069,162.3564,ETH/BTC,binance
0.215,1632994500000,0.068999,0.069047,0.068998,0.069021,139.8576,ETH/BTC,binance
0.216,1632994800000,0.069022,0.069071,0.069008,0.069054,221.2368,ETH/BTC,binance
0.217,1632995100000,0.06906,0.069175,0.069014,0.069175,448.4962,ETH/BTC,binance
0.218,1632995400000,0.069174,0.069249,0.069149,0.069163,483.5579,ETH/BTC,binance
0.219,1632995700000,0.069168,0.069179,0.069072,0.06908,246.8688,ETH/BTC,binance
0.22,1632996000000,0.069079,0.069245,0.069077,0.069198,681.4694,ETH/BTC,binance
0.221,1632996300000,0.069203,0.069259,0.06916,0.06917,265.0958,ETH/BTC,binance
0.222,1632996600000,0.069175,0.069327,0.069122,0.069319,452.8592,ETH/BTC,binance
0.223,1632996900000,0.069319,0.069477,0.069315,0.069355,319.8474,ETH/BTC,binance
0.224,1632997200000,0.069355,0.069372,0.069293,0.069295,186.9441,ETH/BTC,binance
0.225,1632997500000,0.069295,0.069344,0.069275,0.06932,220.4839,ETH/BTC,binance
0.226,1632997800000,0.069314,0.069341,0.06927,0.069309,142.9558,ETH/BTC,binance
0.227,1632998100000,0.069307,0.069331,0.069225,0.069256,176.2944,ETH/BTC,binance
0.228,1632998400000,0.069254,0.069254,0.069127,0.069129,267.0372,ETH/BTC,binance
0.229,1632998700000,0.069136,0.069166,0.069024,0.069042,327.2796,ETH/BTC,binance
0.23,1632999000000,0.069042,0.069085,0.068937,0.068986,324.8723,ETH/BTC,binance
0.231,1632999300000,0.068998,0.069056,0.068722,0.068891,622.2792,ETH/BTC,binance
0.232,1632999600000,0.068907,0.068927,0.06885,0.068886,1004.8373,ETH/BTC,binance
0.233,1632999900000,0.068885,0.068933,0.06868,0.06877,436.0478,ETH/BTC,binance
0.234,1633000200000,0.068775,0.068846,0.068751,0.068824,430.3293,ETH/BTC,binance
0.235,1633000500000,0.068823,0.068849,0.068751,0.068783,146.1653,ETH/BTC,binance
0.236,1633000800000,0.068788,0.068824,0.068768,0.068817,124.2649,ETH/BTC,binance
0.237,1633001100000,0.068813,0.068818,0.068758,0.068782,170.2575,ETH/BTC,binance
0.238,1633001400000,0.06878,0.06883,0.068767,0.068808,155.6638,ETH/BTC,binance
0.239,1633001700000,0.068807,0.068821,0.068773,0.06879,202.6672,ETH/BTC,binance
0.24,1633002000000,0.068788,0.068799,0.068672,0.068691,238.9971,ETH/BTC,binance
0.241,1633002300000,0.068691,0.068839,0.068648,0.068839,193.1456,ETH/BTC,binance
0.242,1633002600000,0.06884,0.068879,0.068824,0.068841,164.0994,ETH/BTC,binance
0.243,1633002900000,0.068844,0.068863,0.068777,0.068804,124.108,ETH/BTC,binance
0.244,1633003200000,0.068805,0.068911,0.068778,0.068836,177.2548,ETH/BTC,binance
0.245,1633003500000,0.068836,0.068917,0.068783,0.068829,280.4475,ETH/BTC,binance
0.246,1633003800000,0.06882,0.068901,0.068815,0.068857,186.1203,ETH/BTC,binance
0.247,1633004100000,0.068858,0.068965,0.068846,0.068891,184.9055,ETH/BTC,binance
0.248,1633004400000,0.068889,0.068996,0.068884,0.06893,281.2509,ETH/BTC,binance
0.249,1633004700000,0.068911,0.068935,0.068875,0.068878,124.9405,ETH/BTC,binance
0.25,1633005000000,0.068874,0.069015,0.068874,0.068999,304.0911,ETH/BTC,binance
0.251,1633005300000,0.069001,0.069246,0.068988,0.069246,316.7866,ETH/BTC,binance
0.252,1633005600000,0.069246,0.069464,0.069194,0.069261,588.6168,ETH/BTC,binance
0.253,1633005900000,0.069266,0.069413,0.069155,0.069412,697.6582,ETH/BTC,binance
0.254,1633006200000,0.069413,0.069414,0.069276,0.069284,261.1872,ETH/BTC,binance
0.255,1633006500000,0.069276,0.06934,0.069227,0.069281,261.0651,ETH/BTC,binance
0.256,1633006800000,0.069282,0.069308,0.069196,0.06923,291.8387,ETH/BTC,binance
0.257,1633007100000,0.069227,0.069247,0.069194,0.069223,211.4427,ETH/BTC,binance
0.258,1633007400000,0.069223,0.069345,0.069204,0.069327,206.2311,ETH/BTC,binance
0.259,1633007700000,0.069323,0.069325,0.069295,0.069319,294.7091,ETH/BTC,binance
0.26,1633008000000,0.069319,0.069323,0.069231,0.069241,235.8458,ETH/BTC,binance
0.261,1633008300000,0.069241,0.069266,0.069172,0.069222,149.6729,ETH/BTC,binance
0.262,1633008600000,0.069224,0.069291,0.069173,0.069191,157.5064,ETH/BTC,binance
0.263,1633008900000,0.06919,0.06919,0.069062,0.069166,275.7882,ETH/BTC,binance
0.264,1633009200000,0.069151,0.069191,0.068845,0.068919,827.1218,ETH/BTC,binance
0.265,1633009500000,0.068928,0.069104,0.06892,0.069094,259.1921,ETH/BTC,binance
0.266,1633009800000,0.069095,0.069105,0.069004,0.069004,153.6469,ETH/BTC,binance
0.267,1633010100000,0.069,0.069032,0.068922,0.069028,306.8175,ETH/BTC,binance
0.268,1633010400000,0.069033,0.069123,0.069032,0.069093,243.8283,ETH/BTC,binance
0.269,1633010700000,0.069085,0.069129,0.068821,0.068943,380.8607,ETH/BTC,binance
0.27,1633011000000,0.068942,0.069006,0.068924,0.069004,187.9522,ETH/BTC,binance
0.271,1633011300000,0.069,0.069129,0.068981,0.069124,276.3912,ETH/BTC,binance
0.272,1633011600000,0.069128,0.069129,0.069042,0.069052,114.6105,ETH/BTC,binance
0.273,1633011900000,0.06906,0.069082,0.068995,0.06904,106.2366,ETH/BTC,binance
0.274,1633012200000,0.069035,0.069047,0.068966,0.069013,114.2467,ETH/BTC,binance
0.275,1633012500000,0.069007,0.069013,0.068954,0.068977,63.6094,ETH/BTC,binance
0.276,1633012800000,0.068977,0.069047,0.068946,0.069039,178.6703,ETH/BTC,binance
0.277,1633013100000,0.069042,0.069112,0.069042,0.069062,117.8968,ETH/BTC,binance
0.278,1633013400000,0.069061,0.069074,0.06902,0.069049,170.0987,ETH/BTC,binance
0.279,1633013700000,0.069049,0.069071,0.068993,0.069067,118.6631,ETH/BTC,binance
0.28,1633014000000,0.069067,0.069086,0.069012,0.069043,249.3289,ETH/BTC,binance
0.281,1633014300000,0.069043,0.06939,0.069039,0.069387,491.1672,ETH/BTC,binance
0.282,1633014600000,0.069385,0.069433,0.069313,0.069375,259.1047,ETH/BTC,binance
0.283,1633014900000,0.069375,0.069402,0.069274,0.06929,166.7448,ETH/BTC,binance
0.284,1633015200000,0.069288,0.069324,0.069228,0.069301,187.2313,ETH/BTC,binance
0.285,1633015500000,0.069304,0.069318,0.069221,0.069275,243.1124,ETH/BTC,binance
0.286,1633015800000,0.069278,0.06928,0.069175,0.069229,199.3802,ETH/BTC,binance
0.287,1633016100000,0.069226,0.069286,0.069192,0.069249,167.7165,ETH/BTC,binance
0.288,1633016400000,0.06925,0.069353,0.069215,0.069315,232.0217,ETH/BTC,binance
0.289,1633016700000,0.069319,0.069351,0.069259,0.069299,220.9067,ETH/BTC,binance
0.29,1633017000000,0.069297,0.069312,0.06918,0.069187,221.6029,ETH/BTC,binance
0.291,1633017300000,0.069192,0.069192,0.069125,0.06919,147.3654,ETH/BTC,binance
0.292,1633017600000,0.069193,0.069362,0.069184,0.069329,399.1467,ETH/BTC,binance
0.293,1633017900000,0.069322,0.069352,0.069246,0.069288,147.6066,ETH/BTC,binance
0.294,1633018200000,0.069291,0.069303,0.069063,0.069143,386.6365,ETH/BTC,binance
0.295,1633018500000,0.069126,0.069231,0.069105,0.069147,139.544,ETH/BTC,binance
0.296,1633018800000,0.069148,0.069169,0.069104,0.069122,146.3505,ETH/BTC,binance
0.297,1633019100000,0.06912,0.06917,0.069075,0.069124,118.6842,ETH/BTC,binance
0.298,1633019400000,0.069117,0.06931,0.069089,0.069295,283.0179,ETH/BTC,binance
0.299,1633019700000,0.069297,0.069332,0.069248,0.069277,143.7505,ETH/BTC,binance
0.3,1633020000000,0.069269,0.06929,0.069228,0.06924,95.3328,ETH/BTC,binance
0.301,1633020300000,0.069243,0.069347,0.069203,0.06932,289.5685,ETH/BTC,binance
0.302,1633020600000,0.069327,0.0694,0.069327,0.069385,106.7185,ETH/BTC,binance
