,Date,Open,High,Low,Close,Volume,symbol,exchange
0.0,1516920000000,0.0947,0.094793,0.094583,0.094661,167.682,ETH/BTC,binance
0.001,1516920300000,0.094662,0.094776,0.094575,0.09469,260.907,ETH/BTC,binance
0.002,1516920600000,0.094679,0.09485,0.094576,0.094746,243.578,ETH/BTC,binance
0.003,1516920900000,0.09484,0.0949,0.0947,0.094838,214.832,ETH/BTC,binance
0.004,1516921200000,0.094838,0.094889,0.094601,0.094889,226.083,ETH/BTC,binance
0.005,1516921500000,0.094889,0.094899,0.09455,0.0948,196.775,ETH/BTC,binance
0.006,1516921800000,0.0948,0.095004,0.094575,0.094701,308.107,ETH/BTC,binance
0.007,1516922100000,0.094701,0.0948,0.0945,0.094521,330.653,ETH/BTC,binance
0.008,1516922400000,0.094598,0.094634,0.094453,0.0946,284.035,ETH/BTC,binance
0.009,1516922700000,0.0946,0.094604,0.094453,0.094565,159.017,ETH/BTC,binance
0.01,1516923000000,0.094565,0.0946,0.094483,0.094552,317.929,ETH/BTC,binance
0.011,1516923300000,0.094551,0.094713,0.0944,0.094464,306.362,ETH/BTC,binance
0.012,1516923600000,0.094401,0.094589,0.094339,0.094346,422.803,ETH/BTC,binance
0.013,1516923900000,0.094351,0.094524,0.094311,0.09436,240.799,ETH/BTC,binance
0.014,1516924200000,0.09436,0.094421,0.094308,0.094312,173.177,ETH/BTC,binance
0.015,1516924500000,0.094312,0.094494,0.0942,0.094292,473.601,ETH/BTC,binance
0.016,1516924800000,0.094268,0.09449,0.094201,0.094242,557.319,ETH/BTC,binance
0.017,1516925100000,0.094242,0.094438,0.094065,0.09422,591.995,ETH/BTC,binance
0.018,1516925400000,0.094125,0.094782,0.094058,0.094261,463.71,ETH/BTC,binance
0.019,1516925700000,0.094368,0.094372,0.094,0.094061,556.219,ETH/BTC,binance
0.02,1516926000000,0.094166,0.094344,0.094064,0.094101,380.605,ETH/BTC,binance
0.021,1516926300000,0.094101,0.094343,0.094045,0.094187,535.246,ETH/BTC,binance
0.022,1516926600000,0.094187,0.094269,0.094001,0.094043,509.021,ETH/BTC,binance
0.023,1516926900000,0.094045,0.09418,0.093989,0.094125,494.451,ETH/BTC,binance
0.024,1516927200000,0.094124,0.094282,0.093981,0.094185,571.186,ETH/BTC,binance
0.025,1516927500000,0.094185,0.09428,0.094011,0.094024,515.421,ETH/BTC,binance
0.026,1516927800000,0.094129,0.094166,0.093972,0.094128,596.156,ETH/BTC,binance
0.027,1516928100000,0.094126,0.0942,0.093901,0.094138,512.542,ETH/BTC,binance
0.028,1516928400000,0.094138,0.094269,0.093901,0.093993,711.461,ETH/BTC,binance
0.029,1516928700000,0.094,0.094145,0.0939,0.093908,549.222,ETH/BTC,binance
0.03,1516929000000,0.094001,0.094015,0.093814,0.093925,585.982,ETH/BTC,binance
0.031,1516929300000,0.09383,0.094008,0.0938,0.0939,562.961,ETH/BTC,binance
0.032,1516929600000,0.093842,0.093909,0.09375,0.09375,456.017,ETH/BTC,binance
0.033,1516929900000,0.093751,0.0939,0.09375,0.093761,434.641,ETH/BTC,binance
0.034,1516930200000,0.093811,0.093855,0.093732,0.093818,584.906,ETH/BTC,binance
0.035,1516930500000,0.093755,0.0939,0.09375,0.09385,692.077,ETH/BTC,binance
0.036,1516930800000,0.09385,0.093905,0.093769,0.093858,333.69,ETH/BTC,binance
0.037,1516931100000,0.093858,0.093871,0.093681,0.093721,495.825,ETH/BTC,binance
0.038,1516931400000,0.093721,0.093869,0.093721,0.093827,557.827,ETH/BTC,binance
0.039,1516931700000,0.093827,0.093871,0.093686,0.093686,458.66,ETH/BTC,binance
0.04,1516932000000,0.093686,0.093765,0.093515,0.093573,697.105,ETH/BTC,binance
