,Date,Open,High,Low,Close,Volume,symbol,exchange
0.0,1515120000000,0.064658,0.065539,0.064444,0.064995,2511.426,ETH/BTC,binance
0.001,1515120300000,0.065018,0.066883,0.064482,0.065295,3518.296,ETH/BTC,binance
0.002,1515120600000,0.065295,0.06688,0.064777,0.0652,3208.938,ETH/BTC,binance
0.003,1515120900000,0.0652,0.065747,0.064952,0.065461,2441.735,ETH/BTC,binance
0.004,1515121200000,0.065489,0.066453,0.065388,0.06598,3320.913,ETH/BTC,binance
0.005,1515121500000,0.06598,0.0665,0.065628,0.066265,4023.568,ETH/BTC,binance
0.006,1515121800000,0.066265,0.06655,0.065868,0.066206,3392.62,ETH/BTC,binance
0.007,1515122100000,0.0663,0.06647,0.066,0.066224,2699.305,ETH/BTC,binance
0.008,1515122400000,0.066224,0.06749,0.065783,0.065926,3119.487,ETH/BTC,binance
0.009,1515122700000,0.065926,0.06647,0.065733,0.066006,2576.169,ETH/BTC,binance
0.01,1515123000000,0.066006,0.066475,0.065802,0.06611,2667.17,ETH/BTC,binance
0.011,1515123300000,0.066219,0.067286,0.066023,0.066596,2458.657,ETH/BTC,binance
0.012,1515123600000,0.066596,0.067281,0.06639,0.066871,1960.957,ETH/BTC,binance
0.013,1515123900000,0.067125,0.06728,0.06675,0.066832,2316.791,ETH/BTC,binance
0.014,1515124200000,0.066899,0.067244,0.066309,0.066642,3153.014,ETH/BTC,binance
0.015,1515124500000,0.066642,0.06749,0.066631,0.066832,2467.699,ETH/BTC,binance
0.016,1515124800000,0.066899,0.067477,0.066789,0.066818,2516.152,ETH/BTC,binance
0.017,1515125100000,0.066927,0.067425,0.066355,0.066926,2855.276,ETH/BTC,binance
0.018,1515125400000,0.06697,0.067898,0.066501,0.067502,3384.866,ETH/BTC,binance
0.019,1515125700000,0.067564,0.068,0.067174,0.067544,2679.15,ETH/BTC,binance
0.02,1515126000000,0.067766,0.068414,0.06754,0.068226,3707.073,ETH/BTC,binance
0.021,1515126300000,0.068226,0.068563,0.066863,0.06822,3395.028,ETH/BTC,binance
0.022,1515126600000,0.067951,0.068712,0.067864,0.067936,2851.551,ETH/BTC,binance
0.023,1515126900000,0.067936,0.068254,0.0668,0.06741,2475.277,ETH/BTC,binance
0.024,1515127200000,0.067897,0.068222,0.067411,0.06766,2224.592,ETH/BTC,binance
0.025,1515127500000,0.067713,0.067847,0.067313,0.06754,2269.204,ETH/BTC,binance
0.026,1515127800000,0.067544,0.068003,0.067537,0.067803,2308.706,ETH/BTC,binance
0.027,1515128100000,0.0678,0.0683,0.067639,0.068057,2167.85,ETH/BTC,binance
0.028,1515128400000,0.068056,0.068999,0.067639,0.067904,1983.116,ETH/BTC,binance
0.029,1515128700000,0.067903,0.069,0.067639,0.068145,2675.524,ETH/BTC,binance
0.03,1515129000000,0.068021,0.068586,0.068,0.068138,2803.916,ETH/BTC,binance
0.031,1515129300000,0.068013,0.068481,0.067903,0.067982,2674.733,ETH/BTC,binance
0.032,1515129600000,0.067983,0.068412,0.067879,0.067932,2279.458,ETH/BTC,binance
0.033,1515129900000,0.068022,0.0681,0.067898,0.067992,1836.582,ETH/BTC,binance
0.034,1515130200000,0.067993,0.068495,0.067313,0.067516,3964.969,ETH/BTC,binance
0.035,1515130500000,0.06763,0.068012,0.066699,0.06702,3045.881,ETH/BTC,binance
0.036,1515130800000,0.06714,0.067446,0.06631,0.067123,2668.534,ETH/BTC,binance
0.037,1515131100000,0.067118,0.067537,0.066948,0.067337,2118.655,ETH/BTC,binance
0.038,1515131400000,0.067335,0.067466,0.067243,0.067259,1756.251,ETH/BTC,binance
0.039,1515131700000,0.06726,0.067447,0.06726,0.06732,2050.082,ETH/BTC,binance
0.04,1515132000000,0.06732,0.067686,0.067258,0.067387,1818.437,ETH/BTC,binance
0.041,1515132300000,0.067387,0.067402,0.06695,0.067224,1873.004,ETH/BTC,binance
0.042,1515132600000,0.067219,0.0685,0.067048,0.067366,2800.696,ETH/BTC,binance
0.043,1515132900000,0.067365,0.068005,0.06736,0.06759,2350.418,ETH/BTC,binance
0.044,1515133200000,0.067589,0.0684,0.067517,0.067704,2140.905,ETH/BTC,binance
0.045,1515133500000,0.067669,0.068398,0.067632,0.068025,2487.244,ETH/BTC,binance
0.046,1515133800000,0.068108,0.068556,0.068026,0.068513,2652.852,ETH/BTC,binance
0.047,1515134100000,0.068513,0.069,0.0685,0.068714,2443.214,ETH/BTC,binance
0.048,1515134400000,0.068783,0.06888,0.068643,0.068703,1835.755,ETH/BTC,binance
0.049,1515134700000,0.068703,0.06898,0.068697,0.068875,2272.122,ETH/BTC,binance
0.05,1515135000000,0.068875,0.0691,0.068875,0.069066,2066.601,ETH/BTC,binance
0.051,1515135300000,0.069066,0.069437,0.068876,0.069002,2389.688,ETH/BTC,binance
0.052,1515135600000,0.069002,0.069087,0.068733,0.068834,2118.35,ETH/BTC,binance
0.053,1515135900000,0.068834,0.069178,0.068814,0.069167,2172.061,ETH/BTC,binance
0.054,1515136200000,0.069167,0.069437,0.069103,0.069251,2826.275,ETH/BTC,binance
0.055,1515136500000,0.069251,0.069444,0.069227,0.069315,2894.185,ETH/BTC,binance
0.056,1515136800000,0.069247,0.0695,0.069227,0.069393,2895.974,ETH/BTC,binance
0.057,1515137100000,0.069269,0.06958,0.069227,0.069562,2521.63,ETH/BTC,binance
0.058,1515137400000,0.069452,0.06961,0.069257,0.069574,1928.322,ETH/BTC,binance
0.059,1515137700000,0.069461,0.069696,0.069227,0.069448,3137.676,ETH/BTC,binance
0.06,1515138000000,0.069531,0.069758,0.06927,0.06933,2622.726,ETH/BTC,binance
0.061,1515138300000,0.0694,0.06969,0.069227,0.069233,2684.63,ETH/BTC,binance
0.062,1515138600000,0.069232,0.069499,0.069227,0.069294,2857.721,ETH/BTC,binance
0.063,1515138900000,0.069294,0.069322,0.069052,0.069076,2790.039,ETH/BTC,binance
0.064,1515139200000,0.069057,0.069222,0.068724,0.06873,2935.936,ETH/BTC,binance
0.065,1515139500000,0.068722,0.068979,0.06809,0.068282,3494.79,ETH/BTC,binance
0.066,1515139800000,0.068283,0.068356,0.067806,0.067849,2438.927,ETH/BTC,binance
0.067,1515140100000,0.067849,0.0681,0.067652,0.067802,1857.113,ETH/BTC,binance
0.068,1515140400000,0.067874,0.067945,0.067445,0.067595,2449.666,ETH/BTC,binance
0.069,1515140700000,0.067595,0.067649,0.067296,0.067475,2215.593,ETH/BTC,binance
0.07,1515141000000,0.06742,0.067914,0.067406,0.067652,1929.24,ETH/BTC,binance
