,Date,Open,High,Low,Close,Volume,symbol,exchange
0.0,1517220000000,0.104856,0.105002,0.104826,0.104996,443.294,ETH/BTC,binance
0.001,1517220300000,0.104991,0.105048,0.104444,0.105048,442.238,ETH/BTC,binance
0.002,1517220600000,0.104909,0.105188,0.104901,0.105159,282.963,ETH/BTC,binance
0.003,1517220900000,0.105137,0.1053,0.105,0.105234,432.288,ETH/BTC,binance
0.004,1517221200000,0.105132,0.105332,0.1051,0.105186,503.524,ETH/BTC,binance
0.005,1517221500000,0.105186,0.105303,0.10507,0.105085,434.171,ETH/BTC,binance
0.006,1517221800000,0.105183,0.105377,0.10509,0.105213,574.097,ETH/BTC,binance
0.007,1517222100000,0.105215,0.105362,0.105081,0.105202,474.265,ETH/BTC,binance
0.008,1517222400000,0.10515,0.105209,0.105,0.105031,339.903,ETH/BTC,binance
0.009,1517222700000,0.105033,0.105128,0.10492,0.104952,433.668,ETH/BTC,binance
0.01,1517223000000,0.104953,0.105128,0.104843,0.105126,400.204,ETH/BTC,binance
0.011,1517223300000,0.105126,0.105128,0.104876,0.1051,377.812,ETH/BTC,binance
0.012,1517223600000,0.1051,0.1053,0.10499,0.105171,470.548,ETH/BTC,binance
0.013,1517223900000,0.105172,0.1053,0.105,0.105182,465.362,ETH/BTC,binance
0.014,1517224200000,0.1051,0.1052,0.104988,0.1051,334.746,ETH/BTC,binance
0.015,1517224500000,0.1051,0.105314,0.105001,0.1052,524.067,ETH/BTC,binance
0.016,1517224800000,0.105151,0.105282,0.105032,0.105195,459.649,ETH/BTC,binance
0.017,1517225100000,0.105101,0.105224,0.10503,0.105073,451.419,ETH/BTC,binance
0.018,1517225400000,0.105073,0.105285,0.105038,0.10504,568.845,ETH/BTC,binance
0.019,1517225700000,0.105041,0.105285,0.105004,0.105114,644.887,ETH/BTC,binance
0.02,1517226000000,0.1052,0.105248,0.105009,0.10502,565.851,ETH/BTC,binance
0.021,1517226300000,0.105023,0.105198,0.105023,0.105055,390.589,ETH/BTC,binance
0.022,1517226600000,0.105053,0.10535,0.105042,0.105273,551.162,ETH/BTC,binance
0.023,1517226900000,0.105179,0.105363,0.10511,0.105111,517.502,ETH/BTC,binance
