,Date,Open,High,Low,Close,Volume,symbol,exchange
0.0,1516320000000,0.090617,0.090656,0.0903,0.090418,814.065,ETH/BTC,binance
0.001,1516320300000,0.090526,0.090602,0.090415,0.09048,528.923,ETH/BTC,binance
0.002,1516320600000,0.090555,0.090588,0.090346,0.090568,1250.65,ETH/BTC,binance
0.003,1516320900000,0.090568,0.090656,0.09046,0.090642,657.411,ETH/BTC,binance
0.004,1516321200000,0.09064,0.09076,0.09048,0.090614,699.988,ETH/BTC,binance
0.005,1516321500000,0.090727,0.090863,0.090554,0.090751,656.424,ETH/BTC,binance
0.006,1516321800000,0.090847,0.090999,0.090739,0.090742,629.187,ETH/BTC,binance
0.007,1516322100000,0.090744,0.091141,0.090683,0.090994,632.491,ETH/BTC,binance
0.008,1516322400000,0.090994,0.090999,0.090665,0.090925,615.935,ETH/BTC,binance
0.009,1516322700000,0.090918,0.091095,0.090752,0.091092,568.523,ETH/BTC,binance
0.01,1516323000000,0.091092,0.0911,0.0909,0.09093,643.014,ETH/BTC,binance
0.011,1516323300000,0.09093,0.091021,0.090818,0.090944,621.652,ETH/BTC,binance
0.012,1516323600000,0.090901,0.091044,0.09086,0.091011,505.227,ETH/BTC,binance
0.013,1516323900000,0.091011,0.091108,0.090892,0.090898,896.62,ETH/BTC,binance
0.014,1516324200000,0.090989,0.091151,0.090892,0.091011,769.172,ETH/BTC,binance
0.015,1516324500000,0.091011,0.091151,0.091,0.091097,836.542,ETH/BTC,binance
0.016,1516324800000,0.091097,0.091144,0.090937,0.091021,751.254,ETH/BTC,binance
0.017,1516325100000,0.091124,0.09125,0.090852,0.090962,692.792,ETH/BTC,binance
0.018,1516325400000,0.090965,0.091219,0.090902,0.091099,652.291,ETH/BTC,binance
0.019,1516325700000,0.091099,0.091243,0.090881,0.0912,703.094,ETH/BTC,binance
0.02,1516326000000,0.091021,0.09125,0.090896,0.091172,1048.379,ETH/BTC,binance
0.021,1516326300000,0.091022,0.091237,0.090915,0.091038,876.011,ETH/BTC,binance
0.022,1516326600000,0.091154,0.09165,0.091038,0.091493,1142.053,ETH/BTC,binance
0.023,1516326900000,0.091493,0.091555,0.091043,0.09127,1122.913,ETH/BTC,binance
0.024,1516327200000,0.09127,0.0916,0.091041,0.091216,1043.43,ETH/BTC,binance
0.025,1516327500000,0.091235,0.0915,0.091055,0.091344,1129.892,ETH/BTC,binance
0.026,1516327800000,0.091218,0.091343,0.091068,0.091146,1300.109,ETH/BTC,binance
0.027,1516328100000,0.091237,0.0915,0.091011,0.091268,931.063,ETH/BTC,binance
0.028,1516328400000,0.091268,0.0916,0.091086,0.091557,1376.186,ETH/BTC,binance
0.029,1516328700000,0.091334,0.0916,0.091003,0.09134,1276.854,ETH/BTC,binance
0.03,1516329000000,0.09134,0.091503,0.0911,0.091313,968.616,ETH/BTC,binance
0.031,1516329300000,0.091418,0.091459,0.091139,0.091261,1292.686,ETH/BTC,binance
0.032,1516329600000,0.09117,0.091261,0.090899,0.090969,1337.325,ETH/BTC,binance
0.033,1516329900000,0.09108,0.091237,0.0908,0.090912,1142.093,ETH/BTC,binance
0.034,1516330200000,0.090908,0.0911,0.09041,0.090559,1212.804,ETH/BTC,binance
0.035,1516330500000,0.090501,0.090783,0.09023,0.09065,1732.587,ETH/BTC,binance
0.036,1516330800000,0.09065,0.091199,0.090386,0.091,1979.966,ETH/BTC,binance
0.037,1516331100000,0.091,0.091066,0.09059,0.09063,1271.045,ETH/BTC,binance
0.038,1516331400000,0.09063,0.090932,0.09025,0.090629,1391.396,ETH/BTC,binance
0.039,1516331700000,0.09055,0.09081,0.09054,0.090598,1478.704,ETH/BTC,binance
0.04,1516332000000,0.09054,0.090701,0.0902,0.090433,1533.311,ETH/BTC,binance
0.041,1516332300000,0.090356,0.09069,0.090134,0.090365,1195.14,ETH/BTC,binance
0.042,1516332600000,0.090364,0.09107,0.0902,0.091009,1519.828,ETH/BTC,binance
0.043,1516332900000,0.091009,0.091062,0.09059,0.090613,1050.401,ETH/BTC,binance
0.044,1516333200000,0.090612,0.090878,0.090261,0.090744,815.902,ETH/BTC,binance
0.045,1516333500000,0.09075,0.090999,0.090519,0.090756,945.229,ETH/BTC,binance
0.046,1516333800000,0.090757,0.09104,0.0905,0.090767,1169.345,ETH/BTC,binance
0.047,1516334100000,0.090762,0.09088,0.09058,0.09076,863.583,ETH/BTC,binance
0.048,1516334400000,0.090671,0.090798,0.0905,0.090676,953.444,ETH/BTC,binance
0.049,1516334700000,0.090693,0.090791,0.090585,0.09077,612.786,ETH/BTC,binance
0.05,1516335000000,0.090681,0.090788,0.090612,0.090741,475.312,ETH/BTC,binance
0.051,1516335300000,0.09066,0.09097,0.090612,0.090963,591.292,ETH/BTC,binance
0.052,1516335600000,0.090801,0.090956,0.090655,0.090819,763.284,ETH/BTC,binance
0.053,1516335900000,0.09073,0.090818,0.090522,0.090706,878.923,ETH/BTC,binance
0.054,1516336200000,0.090671,0.09075,0.090349,0.090363,642.133,ETH/BTC,binance
0.055,1516336500000,0.090364,0.09067,0.0902,0.090431,777.459,ETH/BTC,binance
0.056,1516336800000,0.090521,0.090764,0.09035,0.090671,949.517,ETH/BTC,binance
0.057,1516337100000,0.090671,0.09078,0.090446,0.0905,1435.93,ETH/BTC,binance
0.058,1516337400000,0.090594,0.090681,0.090417,0.09046,1042.391,ETH/BTC,binance
0.059,1516337700000,0.090462,0.090775,0.090401,0.090531,925.783,ETH/BTC,binance
0.06,1516338000000,0.090404,0.090687,0.090391,0.090391,801.562,ETH/BTC,binance
0.061,1516338300000,0.090391,0.09059,0.090108,0.090483,1006.106,ETH/BTC,binance
0.062,1516338600000,0.090483,0.090592,0.09031,0.090506,716.913,ETH/BTC,binance
0.063,1516338900000,0.09049,0.090898,0.090409,0.090641,877.824,ETH/BTC,binance
0.064,1516339200000,0.090641,0.090787,0.0905,0.090535,899.476,ETH/BTC,binance
0.065,1516339500000,0.090665,0.091,0.09047,0.090836,941.234,ETH/BTC,binance
0.066,1516339800000,0.090836,0.090836,0.090622,0.090701,842.399,ETH/BTC,binance
0.067,1516340100000,0.090781,0.090781,0.0906,0.090672,576.718,ETH/BTC,binance
0.068,1516340400000,0.090672,0.090778,0.0906,0.090712,562.095,ETH/BTC,binance
0.069,1516340700000,0.090606,0.09071,0.090494,0.09054,452.506,ETH/BTC,binance
0.07,1516341000000,0.09065,0.091114,0.090319,0.090631,1038.181,ETH/BTC,binance
0.071,1516341300000,0.090721,0.090823,0.0906,0.090613,858.217,ETH/BTC,binance
0.072,1516341600000,0.090681,0.090775,0.090561,0.090585,717.258,ETH/BTC,binance
0.073,1516341900000,0.090568,0.090699,0.090561,0.090656,662.448,ETH/BTC,binance
0.074,1516342200000,0.090656,0.09073,0.090568,0.090622,442.927,ETH/BTC,binance
0.075,1516342500000,0.090692,0.0907,0.090326,0.090444,1738.574,ETH/BTC,binance
0.076,1516342800000,0.090399,0.090492,0.09024,0.090445,571.685,ETH/BTC,binance
0.077,1516343100000,0.090346,0.090558,0.0903,0.090386,674.998,ETH/BTC,binance
0.078,1516343400000,0.090385,0.090465,0.090204,0.090291,623.071,ETH/BTC,binance
0.079,1516343700000,0.090353,0.090555,0.0901,0.090189,914.994,ETH/BTC,binance
0.08,1516344000000,0.090191,0.090451,0.09005,0.090437,687.255,ETH/BTC,binance
0.081,1516344300000,0.090315,0.090435,0.090203,0.090266,612.248,ETH/BTC,binance
